,id,width,height,class,x,y,w,h
1161,339,4000,3000,0,0.356,0.5953333333333334,0.01275,0.029
1162,339,4000,3000,0,0.49975,0.6286666666666667,0.01325,0.030333333333333334
1163,340,4056,3040,0,0.9625246548323472,0.9717105263157895,0.019230769230769232,0.02763157894736842
1164,340,4056,3040,0,0.5885108481262328,0.034868421052631576,0.01257396449704142,0.037171052631578945
1165,340,4056,3040,0,0.5372287968441815,0.4756578947368421,0.020956607495069033,0.017434210526315788
1166,341,4000,3000,0,0.4545,0.4563333333333333,0.014,0.018
1167,342,4000,3000,0,0.57325,0.6316666666666667,0.01425,0.019666666666666666
1168,342,4000,3000,0,0.61225,0.20433333333333334,0.0145,0.032
1169,343,4000,3000,0,0.4595,0.71,0.01475,0.041666666666666664
1170,343,4000,3000,0,0.68425,0.61,0.01475,0.03833333333333333
1171,343,4000,3000,0,0.17225,0.827,0.0115,0.030666666666666665
1172,344,4000,3000,0,0.6475,0.804,0.0285,0.012
1173,344,4000,3000,0,0.489,0.13033333333333333,0.0385,0.02
1174,344,4000,3000,0,0.5595,0.418,0.03675,0.028666666666666667
1175,345,4000,3000,0,0.18725,0.4236666666666667,0.01225,0.036
1176,346,4000,3000,0,0.5295,0.351,0.01675,0.025333333333333333
1177,346,4000,3000,0,0.42075,0.8693333333333333,0.01625,0.021666666666666667
1178,347,4056,3040,0,0.8397435897435898,0.5368421052631579,0.03229783037475345,0.04375
1179,347,4056,3040,0,0.721646942800789,0.28388157894736843,0.02514792899408284,0.03782894736842105
1180,347,4056,3040,0,0.35971400394477315,0.14375,0.02342209072978304,0.034868421052631576
1181,347,4056,3040,0,0.31015779092702167,0.5782894736842106,0.02465483234714004,0.012171052631578947
1182,348,4056,3040,0,0.7862426035502958,0.2493421052631579,0.02465483234714004,0.03980263157894737
1183,348,4056,3040,0,0.8944773175542406,0.5016447368421053,0.023668639053254437,0.030592105263157896
1184,348,4056,3040,0,0.3584812623274162,0.5539473684210526,0.02465483234714004,0.018092105263157895
1185,348,4056,3040,0,0.42258382642998027,0.1305921052631579,0.013560157790927022,0.05296052631578947
1186,349,4000,3000,0,0.4385,0.5933333333333334,0.02825,0.018
1187,350,4000,3000,0,0.3565,0.5856666666666667,0.02475,0.045
1188,350,4000,3000,0,0.454,0.6093333333333333,0.01025,0.035666666666666666
1189,350,4000,3000,0,0.3185,0.588,0.01325,0.04
1190,350,4000,3000,0,0.42025,0.987,0.017,0.021666666666666667
1191,350,4000,3000,0,0.578,0.635,0.01825,0.043333333333333335
1192,350,4000,3000,0,0.55175,0.6276666666666667,0.01275,0.026333333333333334
1193,350,4000,3000,0,0.50025,0.6213333333333333,0.01275,0.03833333333333333
1194,350,4000,3000,0,0.41825,0.584,0.01525,0.043
1195,351,4056,3040,0,0.992603550295858,0.6424342105263158,0.014792899408284023,0.039473684210526314
1196,351,4056,3040,0,0.8710552268244576,0.6726973684210527,0.013067061143984222,0.030921052631578946
1197,351,4056,3040,0,0.8155818540433925,0.7720394736842106,0.016518737672583828,0.044407894736842105
1198,351,4056,3040,0,0.18318540433925048,0.84375,0.021449704142011833,0.026644736842105263
1199,351,4056,3040,0,0.9440335305719921,0.11710526315789474,0.026134122287968443,0.046052631578947366
1200,351,4056,3040,0,0.43515779092702167,0.19078947368421054,0.03254437869822485,0.020723684210526314
1201,352,4056,3040,0,0.3178007889546351,0.5174342105263158,0.034023668639053255,0.018092105263157895
1202,352,4056,3040,0,0.855276134122288,0.47039473684210525,0.03451676528599606,0.040460526315789475
1203,352,4056,3040,0,0.7403846153846154,0.21973684210526315,0.03155818540433925,0.04868421052631579
1204,352,4056,3040,0,0.3747534516765286,0.0868421052631579,0.01725838264299803,0.04638157894736842
1205,354,4000,3000,0,0.382,0.836,0.01675,0.024666666666666667
1206,354,4000,3000,0,0.1885,0.44866666666666666,0.02225,0.022333333333333334
1207,355,4000,3000,0,0.091,0.829,0.02325,0.023
1208,355,4000,3000,0,0.1125,0.695,0.02275,0.017666666666666667
1209,355,4000,3000,0,0.58925,0.9423333333333334,0.01025,0.030333333333333334
1210,355,4000,3000,0,0.6,0.5166666666666667,0.014,0.014
1211,356,4000,3000,0,0.64,0.418,0.014,0.023
1212,357,4000,3000,0,0.42,0.988,0.013,0.024
1213,357,4000,3000,0,0.573,0.6336666666666667,0.01675,0.036333333333333336
1214,357,4000,3000,0,0.309,0.59,0.0145,0.03933333333333333
1215,357,4000,3000,0,0.3495,0.5893333333333334,0.013,0.04
1216,357,4000,3000,0,0.40925,0.589,0.01375,0.03933333333333333
1217,357,4000,3000,0,0.44975,0.6123333333333333,0.013,0.030666666666666665
1218,357,4000,3000,0,0.54725,0.6253333333333333,0.012,0.019666666666666666
1219,357,4000,3000,0,0.49,0.6203333333333333,0.0135,0.038
1220,359,4000,3000,0,0.473,0.7026666666666667,0.0275,0.025666666666666667
1221,359,4000,3000,0,0.50075,0.751,0.016,0.01
1222,359,4000,3000,0,0.49525,0.786,0.0165,0.03333333333333333
1223,360,4000,3000,0,0.3715,0.864,0.01875,0.024666666666666667
1224,360,4000,3000,0,0.3545,0.904,0.01725,0.028333333333333332
1225,360,4000,3000,0,0.3885,0.884,0.015,0.024666666666666667
1226,361,4000,3000,0,0.54625,0.781,0.00925,0.009666666666666667
1227,361,4000,3000,0,0.52375,0.774,0.01425,0.012666666666666666
1228,361,4000,3000,0,0.497,0.7893333333333333,0.011,0.01633333333333333
1229,361,4000,3000,0,0.45475,0.7963333333333333,0.0145,0.019333333333333334
1230,361,4000,3000,0,0.4125,0.7846666666666666,0.0145,0.016666666666666666
1231,361,4000,3000,0,0.37375,0.7613333333333333,0.01425,0.018333333333333333
1232,361,4000,3000,0,0.58875,0.8076666666666666,0.0135,0.014
1233,361,4000,3000,0,0.42025,0.969,0.01325,0.021666666666666667
1234,362,4000,3000,0,0.421,0.9866666666666667,0.01725,0.021
1235,362,4000,3000,0,0.57825,0.6356666666666667,0.017,0.041666666666666664
1236,362,4000,3000,0,0.552,0.6283333333333333,0.01275,0.024666666666666667
1237,362,4000,3000,0,0.49975,0.62,0.01475,0.042333333333333334
1238,362,4000,3000,0,0.45525,0.6103333333333333,0.01025,0.036
1239,362,4000,3000,0,0.41925,0.5863333333333334,0.01325,0.04133333333333333
1240,362,4000,3000,0,0.31925,0.5886666666666667,0.015,0.041
1241,362,4000,3000,0,0.35825,0.5866666666666667,0.0245,0.044333333333333336
1242,363,4000,3000,0,0.60375,0.3456666666666667,0.0255,0.01633333333333333
1243,363,4000,3000,0,0.58325,0.3243333333333333,0.007,0.020666666666666667
1244,363,4000,3000,0,0.5395,0.33566666666666667,0.021,0.02666666666666667
1245,364,4056,3040,0,0.671844181459566,0.2338815789473684,0.03476331360946745,0.023026315789473683
1246,364,4056,3040,0,0.4114891518737673,0.22171052631578947,0.01898422090729783,0.034868421052631576
1247,364,4056,3040,0,0.45340236686390534,0.8585526315789473,0.02440828402366864,0.023355263157894737
1248,364,4056,3040,0,0.16642011834319526,0.36414473684210524,0.025887573964497042,0.016776315789473684
1249,364,4056,3040,0,0.20463510848126232,0.09046052631578948,0.028353057199211044,0.03223684210526316
1250,364,4056,3040,0,0.4484714003944773,0.34967105263157894,0.03229783037475345,0.029276315789473685
1251,364,4056,3040,0,0.5229289940828402,0.8529605263157894,0.013067061143984222,0.016776315789473684
1252,364,4056,3040,0,0.5367357001972387,0.8457236842105263,0.01775147928994083,0.02401315789473684
1253,365,4000,2250,0,0.2335,0.664,0.0165,0.03288888888888889
1254,366,4000,3000,0,0.3365,0.35633333333333334,0.0125,0.023666666666666666
1255,366,4000,3000,0,0.40275,0.41133333333333333,0.01325,0.02033333333333333
1256,366,4000,3000,0,0.43525,0.398,0.01375,0.019333333333333334
1257,366,4000,3000,0,0.51925,0.44233333333333336,0.01275,0.018
1258,366,4000,3000,0,0.5655,0.46066666666666667,0.0075,0.013333333333333334
1259,366,4000,3000,0,0.60825,0.46366666666666667,0.0105,0.018
1260,366,4000,3000,0,0.4205,0.981,0.0135,0.022
1261,366,4000,3000,0,0.4885,0.4086666666666667,0.00625,0.018
1262,368,4056,3040,0,0.4109960552268245,0.6611842105263158,0.014546351084812623,0.02138157894736842
1263,368,4056,3040,0,0.64965483234714,0.5513157894736842,0.015285996055226824,0.02006578947368421
1264,368,4056,3040,0,0.29561143984220906,0.4006578947368421,0.01824457593688363,0.022039473684210525
1265,369,4000,3000,0,0.367,0.18533333333333332,0.01175,0.018
1266,369,4000,3000,0,0.5465,0.4603333333333333,0.015,0.025
1267,369,4000,3000,0,0.47125,0.8656666666666667,0.01425,0.026333333333333334
1268,369,4000,3000,0,0.68725,0.5853333333333334,0.0175,0.018333333333333333
1269,369,4000,3000,0,0.68025,0.735,0.01775,0.023333333333333334
1270,370,4000,3000,0,0.30025,0.372,0.018,0.016666666666666666
1271,371,4000,3000,0,0.53525,0.376,0.027,0.022333333333333334
1272,371,4000,3000,0,0.54275,0.682,0.0295,0.024
1273,372,4056,3040,0,0.7835305719921104,0.49967105263157896,0.02021696252465483,0.029605263157894735
1274,372,4056,3040,0,0.7024161735700197,0.5207236842105263,0.01873767258382643,0.02236842105263158
1275,372,4056,3040,0,0.7741617357001972,0.4486842105263158,0.021696252465483234,0.011842105263157895
1276,372,4056,3040,0,0.23791913214990137,0.08223684210526316,0.021203155818540435,0.03453947368421053
1277,373,4056,3040,0,0.5108481262327417,0.675,0.01799802761341223,0.02138157894736842
1278,373,4056,3040,0,0.6395463510848126,0.6519736842105263,0.01873767258382643,0.033223684210526315
1279,373,4056,3040,0,0.45660749506903353,0.7733552631578947,0.015039447731755425,0.03684210526315789
1280,373,4056,3040,0,0.09097633136094675,0.20888157894736842,0.02638067061143984,0.019736842105263157
1281,373,4056,3040,0,0.8059664694280079,0.044407894736842105,0.013560157790927022,0.03256578947368421
1282,373,4056,3040,0,0.5707593688362919,0.12236842105263158,0.01873767258382643,0.031578947368421054
1283,374,4056,3040,0,0.9758382642998028,0.2855263157894737,0.03106508875739645,0.04802631578947368
1284,374,4056,3040,0,0.6082347140039448,0.14835526315789474,0.01849112426035503,0.051644736842105264
1285,374,4056,3040,0,0.5416666666666666,0.5753289473684211,0.03057199211045365,0.017434210526315788
1286,375,4056,3040,0,0.3084319526627219,0.5625,0.023668639053254437,0.03289473684210526
1287,375,4056,3040,0,0.486439842209073,0.45723684210526316,0.015039447731755425,0.04144736842105263
1288,375,4056,3040,0,0.36070019723865876,0.48519736842105265,0.01282051282051282,0.027960526315789474
1289,376,4000,3000,0,0.53525,0.38666666666666666,0.01675,0.018333333333333333
1290,376,4000,3000,0,0.60675,0.8613333333333333,0.01775,0.022333333333333334
1291,377,4000,3000,0,0.60725,0.871,0.01675,0.021333333333333333
1292,377,4000,3000,0,0.534,0.3933333333333333,0.0165,0.019
1293,378,4000,3000,0,0.50325,0.421,0.02275,0.016666666666666666
1294,378,4000,3000,0,0.8295,0.9656666666666667,0.02375,0.027333333333333334
1295,378,4000,3000,0,0.68425,0.7256666666666667,0.0235,0.032
1296,379,4000,3000,0,0.39675,0.907,0.01575,0.023333333333333334
1297,379,4000,3000,0,0.42275,0.972,0.01225,0.021333333333333333
1298,379,4000,3000,0,0.4415,0.8866666666666667,0.01425,0.021333333333333333
1299,379,4000,3000,0,0.516,0.9463333333333334,0.01725,0.023666666666666666
1300,379,4000,3000,0,0.36125,0.931,0.01375,0.027666666666666666
1301,379,4000,3000,0,0.53025,0.9403333333333334,0.00975,0.030666666666666665
1302,379,4000,3000,0,0.46675,0.9043333333333333,0.011,0.018666666666666668
1303,379,4000,3000,0,0.597,0.9386666666666666,0.01275,0.022
1304,380,4000,3000,0,0.2535,0.616,0.02375,0.018333333333333333
1305,380,4000,3000,0,0.2285,0.08366666666666667,0.014,0.013
1306,381,4000,3000,0,0.6395,0.5633333333333334,0.01225,0.017
1307,381,4000,3000,0,0.5815,0.5323333333333333,0.0135,0.011333333333333334
1308,381,4000,3000,0,0.54725,0.5693333333333334,0.01325,0.018
1309,381,4000,3000,0,0.51075,0.5503333333333333,0.00975,0.017333333333333333
1310,381,4000,3000,0,0.4695,0.531,0.01275,0.016
1311,381,4000,3000,0,0.38625,0.5303333333333333,0.0105,0.019333333333333334
1312,381,4000,3000,0,0.4265,0.9646666666666667,0.0135,0.021333333333333333
1313,381,4000,3000,0,0.43,0.535,0.012,0.014666666666666666
1314,382,4000,3000,0,0.65175,0.449,0.00925,0.009666666666666667
1315,382,4000,3000,0,0.6585,0.428,0.01125,0.016666666666666666
1316,382,4000,3000,0,0.62825,0.44666666666666666,0.01225,0.018
1317,382,4000,3000,0,0.6535,0.45,0.01375,0.015
1318,382,4000,3000,0,0.63175,0.422,0.0115,0.014666666666666666
1319,382,4000,3000,0,0.62125,0.4663333333333333,0.00925,0.01633333333333333
1320,382,4000,3000,0,0.623,0.4656666666666667,0.017,0.01633333333333333
1321,383,4000,3000,0,0.50925,0.9913333333333333,0.0085,0.017
1322,383,4000,3000,0,0.39275,0.9726666666666667,0.014,0.025
1323,383,4000,3000,0,0.4225,0.9736666666666667,0.01225,0.02
1324,383,4000,3000,0,0.43975,0.9553333333333334,0.01325,0.025666666666666667
1325,383,4000,3000,0,0.46275,0.9723333333333334,0.01075,0.024
1326,384,4000,3000,0,0.4605,0.9116666666666666,0.01225,0.027666666666666666
1327,384,4000,3000,0,0.4345,0.9126666666666666,0.019,0.036
1328,384,4000,3000,0,0.42925,0.957,0.01825,0.029666666666666668
1329,385,4000,3000,0,0.39075,0.8816666666666667,0.014,0.025333333333333333
1330,385,4000,3000,0,0.374,0.861,0.01825,0.027333333333333334
1331,385,4000,3000,0,0.357,0.9016666666666666,0.01775,0.028666666666666667
1332,386,4000,3000,0,0.85175,0.4246666666666667,0.016,0.022
1333,386,4000,3000,0,0.821,0.481,0.0195,0.013666666666666667
1334,387,4000,2250,0,0.4705,0.03288888888888889,0.013,0.029777777777777778
1335,387,4000,2250,0,0.51725,0.4537777777777778,0.0095,0.014666666666666666
1336,388,4000,3000,0,0.4355,0.9933333333333333,0.0145,0.013
1337,389,4000,3000,0,0.5985,0.03,0.01175,0.019666666666666666
1338,389,4000,3000,0,0.42275,0.8343333333333334,0.01375,0.017
1339,389,4000,3000,0,0.01275,0.7156666666666667,0.025,0.016666666666666666
1340,390,4056,3040,0,0.41272189349112426,0.4631578947368421,0.016025641025641024,0.024671052631578948
1341,390,4056,3040,0,0.5266272189349113,0.7246710526315789,0.013560157790927022,0.023355263157894737
1342,390,4056,3040,0,0.770956607495069,0.6180921052631579,0.016765285996055226,0.020723684210526314
1343,391,4000,3000,0,0.8795,0.383,0.018,0.019
1344,392,4056,3040,0,0.4321992110453649,0.4934210526315789,0.011587771203155819,0.02236842105263158
1345,392,4056,3040,0,0.382396449704142,0.5726973684210527,0.02440828402366864,0.033223684210526315
1346,392,4056,3040,0,0.5579388560157791,0.4677631578947368,0.01725838264299803,0.034210526315789476
1347,393,4000,3000,0,0.56175,0.231,0.023,0.018333333333333333
1348,395,4000,3000,0,0.3765,0.6256666666666667,0.014,0.019333333333333334
1349,395,4000,3000,0,0.348,0.313,0.0175,0.02266666666666667
1350,396,4000,3000,0,0.095,0.7266666666666667,0.01775,0.034
1351,396,4000,3000,0,0.2325,0.12566666666666668,0.02375,0.018666666666666668
1352,397,4056,3040,0,0.43047337278106507,0.5085526315789474,0.010601577909270217,0.017763157894736842
1353,397,4056,3040,0,0.3816568047337278,0.6052631578947368,0.01898422090729783,0.017434210526315788
1354,397,4056,3040,0,0.5569526627218935,0.49407894736842106,0.013313609467455622,0.02138157894736842
1355,397,4056,3040,0,0.02391518737672584,0.04868421052631579,0.028106508875739646,0.019736842105263157
1356,398,4000,3000,0,0.0335,0.028,0.028,0.017666666666666667
1357,399,4000,3000,0,0.56125,0.8546666666666667,0.01525,0.029666666666666668
1358,399,4000,3000,0,0.38525,0.30533333333333335,0.01825,0.04133333333333333
1359,399,4000,3000,0,0.334,0.09233333333333334,0.01425,0.020666666666666667
1360,400,4000,3000,0,0.092,0.225,0.0125,0.026333333333333334
1361,401,4056,3040,0,0.6279585798816568,0.017763157894736842,0.024161735700197237,0.030592105263157896
1362,401,4056,3040,0,0.14299802761341224,0.09506578947368421,0.02465483234714004,0.02006578947368421
1363,401,4056,3040,0,0.6915680473372781,0.5555921052631579,0.01725838264299803,0.019407894736842107
1364,401,4056,3040,0,0.5113412228796844,0.6588815789473684,0.016765285996055226,0.01611842105263158
1365,402,4000,3000,0,0.23275,0.114,0.01375,0.014333333333333333
1366,402,4000,3000,0,0.26,0.6453333333333333,0.02375,0.018666666666666668
1367,403,4000,3000,0,0.48375,0.4266666666666667,0.01275,0.015333333333333332
1368,403,4000,3000,0,0.39225,0.8083333333333333,0.017,0.022333333333333334
1369,404,4000,3000,0,0.3585,0.8543333333333333,0.03475,0.018
1370,404,4000,3000,0,0.44725,0.16333333333333333,0.03075,0.014
1371,404,4000,3000,0,0.9,0.087,0.017,0.03666666666666667
1372,404,4000,3000,0,0.96375,0.032,0.02325,0.03666666666666667
1373,405,4000,3000,0,0.5815,0.5063333333333333,0.009,0.024666666666666667
1374,405,4000,3000,0,0.6275,0.6156666666666667,0.024,0.035333333333333335
1375,405,4000,3000,0,0.57625,0.5066666666666667,0.018,0.019
1376,406,4000,3000,0,0.2115,0.9216666666666666,0.012,0.037
1377,406,4000,3000,0,0.34625,0.32566666666666666,0.02375,0.017333333333333333
1378,407,4000,2250,0,0.23975,0.43644444444444447,0.01875,0.022222222222222223
1379,408,5472,3078,0,0.3991228070175439,0.7300194931773879,0.01425438596491228,0.025666016894087068
1380,408,5472,3078,0,0.36970029239766083,0.29434697855750486,0.017726608187134504,0.01916829109811566
1381,409,5472,3078,0,0.3885233918128655,0.2820012995451592,0.017361111111111112,0.018518518518518517
1382,410,4000,3000,0,0.41775,0.5733333333333334,0.031,0.033666666666666664
1383,412,4000,2250,0,0.48575,0.18977777777777777,0.02025,0.03333333333333333
1384,412,4000,2250,0,0.23725,0.041777777777777775,0.0185,0.030666666666666665
1385,414,4000,2250,0,0.87475,0.2328888888888889,0.0085,0.022222222222222223
1386,416,4000,3000,0,0.4715,0.11866666666666667,0.0385,0.024333333333333332
1387,417,4000,3000,0,0.47875,0.2643333333333333,0.02975,0.016666666666666666
1388,417,4000,3000,0,0.4885,0.7873333333333333,0.02875,0.013
1389,418,4000,3000,0,0.432,0.183,0.02475,0.011333333333333334
1390,418,4000,3000,0,0.42875,0.6003333333333334,0.03325,0.016
1391,419,4000,2250,0,0.30725,0.7226666666666667,0.01525,0.028888888888888888
1392,420,4000,3000,0,0.51125,0.751,0.03525,0.016666666666666666
1393,420,4000,3000,0,0.545,0.051333333333333335,0.01975,0.019
1394,420,4000,3000,0,0.547,0.4513333333333333,0.01675,0.023
1395,421,5472,3078,0,0.5974049707602339,0.7400909681611436,0.010599415204678362,0.017868745938921377
1396,424,5472,3078,0,0.5917397660818714,0.6809616634178037,0.009502923976608187,0.01364522417153996
1397,424,5472,3078,0,0.6096491228070176,0.6777128005198181,0.006944444444444444,0.016244314489928524
1398,424,5472,3078,0,0.5730994152046783,0.8599740090968161,0.006396198830409356,0.008771929824561403
1399,424,5472,3078,0,0.5502558479532164,0.8278102664067576,0.006944444444444444,0.022417153996101363
1400,424,5472,3078,0,0.5625,0.8622482131254061,0.015533625730994151,0.02014294996751137
1401,424,5472,3078,0,0.5158991228070176,0.8073424301494477,0.006578947368421052,0.021442495126705652
1402,424,5472,3078,0,0.6114766081871345,0.7069525666016894,0.015350877192982455,0.02599090318388564
1403,424,5472,3078,0,0.5946637426900585,0.6325536062378168,0.00932017543859649,0.015269655620532813
1404,424,5472,3078,0,0.5939327485380117,0.7563352826510721,0.008406432748538011,0.021442495126705652
1405,424,5472,3078,0,0.3826754385964912,0.14554905782975958,0.011513157894736841,0.018843404808317088
1406,426,4000,2250,0,0.55,0.23422222222222222,0.01725,0.02266666666666667
1407,427,5472,3078,0,0.38358918128654973,0.29922027290448344,0.014071637426900584,0.025666016894087068
1408,427,5472,3078,0,0.37372076023391815,0.6221572449642625,0.026498538011695907,0.017868745938921377
1409,428,5472,3078,0,0.3654970760233918,0.008771929824561403,0.025219298245614034,0.016894087069525665
1410,428,5472,3078,0,0.4060672514619883,0.5782975958414555,0.015350877192982455,0.014294996751137101
1411,428,5472,3078,0,0.4203216374269006,0.7884990253411306,0.019005847953216373,0.01397011046133853
1412,429,4000,2250,0,0.8075,0.7293333333333333,0.01325,0.01911111111111111
1413,431,5472,3078,0,0.2766812865497076,0.8336582196231319,0.024853801169590642,0.023066926575698504
1414,433,4000,2250,0,0.7665,0.49422222222222223,0.0165,0.011555555555555555
1415,434,4000,3000,0,0.65975,0.5086666666666667,0.016,0.015666666666666666
1416,434,4000,3000,0,0.6335,0.9713333333333334,0.01075,0.015
1417,436,5472,3078,0,0.3932748538011696,0.7456140350877193,0.024671052631578948,0.029564652371669914
1418,436,5472,3078,0,0.32401315789473684,0.09194282001299545,0.00932017543859649,0.015269655620532813
1419,437,4000,2250,0,0.92675,0.7991111111111111,0.01875,0.03111111111111111
1420,438,5472,3078,0,0.30391081871345027,0.2508122157244964,0.016812865497076022,0.02631578947368421
1421,439,5472,3078,0,0.40021929824561403,0.7527615334632879,0.01206140350877193,0.02111760883690708
1422,440,4000,3000,0,0.48875,0.7863333333333333,0.038,0.019666666666666666
1423,441,4000,3000,0,0.68275,0.5406666666666666,0.021,0.017
1424,441,4000,3000,0,0.6785,0.524,0.01875,0.017666666666666667
1425,441,4000,3000,0,0.4615,0.6733333333333333,0.0215,0.026333333333333334
1426,441,4000,3000,0,0.433,0.6443333333333333,0.016,0.030666666666666665
1427,441,4000,3000,0,0.44575,0.586,0.016,0.026333333333333334
1428,441,4000,3000,0,0.458,0.5656666666666667,0.0155,0.016
1429,441,4000,3000,0,0.48675,0.6173333333333333,0.01375,0.027333333333333334
1430,441,4000,3000,0,0.68975,0.5276666666666666,0.016,0.017333333333333333
1431,442,4000,3000,0,0.16275,0.07233333333333333,0.03025,0.019333333333333334
1432,443,4000,3000,0,0.09475,0.5783333333333334,0.02925,0.017333333333333333
1433,443,4000,3000,0,0.08225,0.06633333333333333,0.02125,0.01633333333333333
1434,444,5472,3078,0,0.3890716374269006,0.48050682261208577,0.01827485380116959,0.01949317738791423
1435,444,5472,3078,0,0.402046783625731,0.7332683560753737,0.014071637426900584,0.017218973359324236
1436,444,5472,3078,0,0.3751827485380117,0.015269655620532813,0.017361111111111112,0.02111760883690708
1437,445,4000,3000,0,0.525,0.9026666666666666,0.0185,0.011666666666666667
1438,445,4000,3000,0,0.5215,0.30966666666666665,0.022,0.017333333333333333
1439,446,4000,2250,0,0.46475,0.5893333333333334,0.0215,0.033777777777777775
1440,447,5472,3078,0,0.21692251461988304,0.2332683560753736,0.01864035087719298,0.028589993502274202
1441,447,5472,3078,0,0.21801900584795322,0.19298245614035087,0.01827485380116959,0.031189083820662766
1442,447,5472,3078,0,0.3126827485380117,0.4788823911630929,0.009685672514619883,0.01299545159194282
1443,448,5472,3078,0,0.2640716374269006,0.4853801169590643,0.017178362573099414,0.01949317738791423
1444,449,4000,3000,0,0.54175,0.946,0.01425,0.019
1445,449,4000,3000,0,0.539,0.5193333333333333,0.01925,0.014666666666666666
1446,450,4000,3000,0,0.29525,0.575,0.0115,0.014666666666666666
1447,450,4000,3000,0,0.295,0.37966666666666665,0.01375,0.017333333333333333
1448,451,5472,3078,0,0.527046783625731,0.2634827810266407,0.009868421052631578,0.02696556205328135
1449,451,5472,3078,0,0.549890350877193,0.2566601689408707,0.009685672514619883,0.022092267706302793
1450,451,5472,3078,0,0.5115131578947368,0.5373619233268356,0.009137426900584795,0.023066926575698504
1451,451,5472,3078,0,0.5184576023391813,0.5724496426250812,0.014619883040935672,0.021442495126705652
1452,451,5472,3078,0,0.5670687134502924,0.5737491877842755,0.011878654970760233,0.02631578947368421
1453,451,5472,3078,0,0.5493421052631579,0.6101364522417154,0.014802631578947368,0.01916829109811566
1454,451,5472,3078,0,0.5418494152046783,0.5292397660818714,0.014802631578947368,0.017218973359324236
1455,451,5472,3078,0,0.5394736842105263,0.28979857050032487,0.00932017543859649,0.024366471734892786
1456,452,4000,2250,0,0.4205,0.5004444444444445,0.012,0.017777777777777778
1457,453,4000,3000,0,0.136,0.8013333333333333,0.02175,0.014666666666666666
1458,453,4000,3000,0,0.13175,0.21633333333333332,0.029,0.013
1459,454,4000,3000,0,0.169,0.19366666666666665,0.0165,0.015
1460,454,4000,3000,0,0.0685,0.6836666666666666,0.0355,0.025
1461,455,4000,3000,0,0.26175,0.822,0.01725,0.023666666666666666
1462,456,5472,3078,0,0.3854166666666667,0.008122157244964262,0.011513157894736841,0.015594541910331383
1463,456,5472,3078,0,0.6038011695906432,0.4964262508122157,0.011330409356725146,0.029564652371669914
1464,456,5472,3078,0,0.5575657894736842,0.6686159844054581,0.01425438596491228,0.024691358024691357
1465,456,5472,3078,0,0.6091008771929824,0.5623781676413255,0.00804093567251462,0.025016244314489927
1466,456,5472,3078,0,0.5794956140350878,0.6926575698505523,0.00804093567251462,0.02014294996751137
1467,456,5472,3078,0,0.6158625730994152,0.5337881741390513,0.007858187134502924,0.014294996751137101
1468,456,5472,3078,0,0.5641447368421053,0.6998050682261209,0.012426900584795321,0.016894087069525665
1469,456,5472,3078,0,0.5902777777777778,0.6042884990253411,0.01023391812865497,0.017543859649122806
1470,456,5472,3078,0,0.5935672514619883,0.5373619233268356,0.009868421052631578,0.017218973359324236
1471,457,4000,3000,0,0.2535,0.3586666666666667,0.01425,0.021333333333333333
1472,457,4000,3000,0,0.51925,0.243,0.0115,0.020666666666666667
1473,457,4000,3000,0,0.2765,0.9696666666666667,0.0205,0.024
1474,457,4000,3000,0,0.2515,0.8063333333333333,0.016,0.02033333333333333
1475,457,4000,3000,0,0.25375,0.7563333333333333,0.0095,0.02033333333333333
1476,457,4000,3000,0,0.35725,0.7726666666666666,0.01475,0.023
1477,459,4000,3000,0,0.12175,0.19666666666666666,0.03575,0.025666666666666667
1478,460,4000,3000,0,0.2705,0.3293333333333333,0.0135,0.018
1479,460,4000,3000,0,0.27675,0.8696666666666667,0.011,0.016666666666666666
1480,461,5472,3078,0,0.2046783625730994,0.7904483430799221,0.012426900584795321,0.01332033788174139
1481,461,5472,3078,0,0.22167397660818713,0.3226120857699805,0.014437134502923976,0.022742040285899934
1482,462,5472,3078,0,0.24013157894736842,0.3255360623781676,0.018457602339181287,0.02111760883690708
1483,463,5472,3078,0,0.13943713450292397,0.03508771929824561,0.020650584795321638,0.024366471734892786
1484,464,4000,2250,0,0.80925,0.17822222222222223,0.013,0.020444444444444446
1485,464,4000,2250,0,0.52275,0.8768888888888889,0.015,0.02266666666666667
1486,465,4000,2250,0,0.29325,0.2862222222222222,0.00975,0.020888888888888887
1487,466,4000,3000,0,0.7345,0.5753333333333334,0.0245,0.019666666666666666
1488,467,5472,3078,0,0.7748538011695907,0.8122157244964262,0.013888888888888888,0.015269655620532813
1489,467,5472,3078,0,0.7585891812865497,0.19785575048732942,0.015899122807017545,0.025341130604288498
1490,468,4000,2250,0,0.91725,0.24844444444444444,0.015,0.022222222222222223
1491,468,4000,2250,0,0.3385,0.9248888888888889,0.01075,0.020888888888888887
1492,469,4000,3000,0,0.69625,0.29,0.02125,0.019666666666666666
1493,469,4000,3000,0,0.7085,0.5216666666666666,0.00775,0.022333333333333334
1494,470,4000,3000,0,0.2805,0.06166666666666667,0.01425,0.018
1495,470,4000,3000,0,0.26375,0.523,0.01025,0.013
1496,470,4000,3000,0,0.25725,0.9536666666666667,0.01525,0.021666666666666667
1497,472,5472,3078,0,0.40826023391812866,0.7355425601039636,0.01864035087719298,0.024041585445094216
